229,R,2009-11-18,11:30:00,2009-11-21,16:00:00,29.64728,93.63947,3.43,DCS3900,-
53,B,2009-11-18,22:00:00,2010-01-05,09:30:00,28.98283,94.9162,4.23,DCS352,-
132,F,2009-11-19,03:30:00,2010-12-31,00:00:00,28.836,94.2355,3.83,DCS3900,-
164,J,2009-11-20,16:00:00,2010-03-25,06:30:00,26.18833,97.05067,5.48,DCS3900,-
230,R,2009-11-21,23:59:59,2010-12-31,00:00:00,29.64728,93.63947,3.43,DCS3900,-
54,B,2010-01-05,10:00:00,2010-02-19,00:00:00,28.98283,94.9162,4.23,DCS352,-
200,N,2010-02-18,16:00:00,2010-12-31,00:00:00,27.8892,94.03667,3.98,DCS094,-
55,B,2010-02-19,02:30:00,2010-12-31,00:00:00,28.98283,94.9162,4.23,DCS352,-
180,K,2010-03-25,01:30:00,2010-12-31,00:00:00,26.21667,96.49917,5.38,DCS3900,-
100,D,2010-03-25,05:00:00,2010-04-12,12:00:00,27.93295,96.8076,5.33,DCS-278,-
165,J,2010-03-25,07:00:00,2010-12-31,00:00:00,26.18833,97.05067,5.48,DCS3900,-
276,W,2010-03-27,02:30:00,2010-12-31,00:00:00,28.3539,96,3.37,DCS3900R,-
231,R,2010-08-18,23:59:59,2010-12-31,00:00:00,29.64728,93.63947,3.43,DCS3900,-
201,N,2010-08-19,12:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,27.8892,94.03667,3.98,DCS094,-
181,K,2010-10-14,23:59:59,2012-04-20,17:30:00,26.21667,96.49917,5.38,DCS3900,not immediately redeployed
257,V,2010-10-20,23:23:59,2012-04-19,21:10:00,27.8958,93.6125,4.75,DCS70,no sessions
101,D,2010-10-28,05:00:00,2010-04-12,12:00:00,27.93295,96.8076,5.33,DCS-278,deploy_time_guess
232,R,2011-05-09,23:59:59,2010-12-31,00:00:00,29.64728,93.63947,3.43,DCS3900,-
56,B,2011-08-26,02:30:00,2012-02-23,17:00:00,28.98283,94.9162,4.23,DCS352,no incident
166,J,2011-08-27,23:59:59,2012-04-21,03:10:00,26.18833,97.05067,5.48,DCS3900,-
258,V,2011-10-26,23:23:59,2012-02-29,02:30:00,27.8958,93.6125,4.75,DCS70,2/29/2012 2:30
133,F,2011-10-27,23:59:59,2011-12-20,07:40:00,28.836,94.2355,3.83,DCS3900,recovered adrift
281,D,2011-10-28,13:00:00,2011-12-20,12:00:00,0,0,0,U,recovered adrift buoy
277,W,2011-10-28,23:59:59,2012-02-25,05:15:00,28.3539,96,3.37,DCS3900R,28.3539
233,R,2011-10-29,16:30:00,2012-04-23,06:10:00,29.64728,93.63947,3.43,DCS3900,-
280,D,2011-12-20,12:20:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,U,new buoy
295,D,2011-12-20,12:20:00,0000-00-00 00:00:00,0000-00-00 00:00:00,\N,\N,\N,\N,redeployed adrift buoy
102,D,2011-12-21,05:00:00,2011-12-20,12:00:00,27.93295,96.8076,5.33,DCS-278,27.93295
279,F,2011-12-21,05:15:00,2012-02-23,07:15:00,28.863,94.2355,2.83,DCS3900,28.863
288,V,2012-02-22,02:32:00,2012-04-19,21:10:00,\N,\N,\N,\N,deployed a TABS II
291,R003,2012-02-22,10:40:00,2012-02-26,18:45:00,0,0,0,U,Test
289,F,2012-02-23,14:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,U,
290,B,2012-02-23,19:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,U,
294,W,2012-02-25,06:24:00,2012-04-22,11:30:00,\N,\N,\N,\N,high winds
300,V,2012-04-19,21:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,\N,\N,\N,\N,
297,J,2012-04-21,04:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,\N,\N,\N,\N,
298,W,2012-04-22,12:35:00,0000-00-00 00:00:00,0000-00-00 00:00:00,\N,\N,\N,\N,
301,R,2012-04-23,06:35:00,0000-00-00 00:00:00,0000-00-00 00:00:00,\N,\N,\N,\N,
302,K,0000-00-00 00:00:00,0000-00-00 00:00:00,2012-04-20,22:30:00,\N,\N,\N,\N,
,,Deployment date,Deployment time,Recovery date,Recovery time,lat,lon,inclination,Sensor,Comments
